ID,District,Block,LandPreparationMethod,CropTillageDate,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,NursDetFactor,TransDetFactor,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,OrgFertilizers,PCropSolidOrgFertAppMethod,CropbasalFerts,MineralFertAppMethod,FirstTopDressFert,MineralFertAppMethod.1,Harv_method,Harv_date,Threshing_date,Threshing_method,Stubble_use,Yield
2439,2,7,18,34,3,16,7,56,69,0,1,5,2,9,2,9,1,0,58,55,1,1,200.0
1492,3,5,18,24,3,1,10,22,47,0,0,0,2,0,0,9,0,0,41,38,1,1,500.0
2464,1,3,16,50,3,17,24,1,21,0,1,5,0,9,0,4,0,0,63,126,0,1,800.0
3666,2,6,15,49,3,16,20,48,150,0,1,5,2,9,0,9,0,0,53,101,1,1,1000.0
2390,3,0,41,31,3,54,36,42,94,0,1,5,2,9,0,9,0,0,30,23,0,1,110.0
1875,0,2,18,56,3,23,28,1,46,0,1,5,2,0,0,9,0,0,57,76,0,1,790.0
18,1,4,15,55,2,32,32,71,47,0,0,0,2,0,0,9,0,0,69,78,0,1,1300.0
3847,2,6,14,59,3,31,36,10,150,0,1,5,2,9,0,9,0,0,58,56,1,1,270.0
3662,0,8,33,35,3,19,16,85,118,0,1,5,2,9,0,9,0,0,38,60,1,1,163.0
812,1,4,15,61,3,27,38,115,64,0,1,0,2,9,1,9,0,0,59,83,1,1,300.0
1512,1,4,15,55,3,33,29,71,73,0,0,0,2,0,0,9,0,0,69,71,0,1,1600.0
3398,2,7,18,45,3,24,17,24,127,0,1,5,2,0,0,9,0,0,62,119,1,1,420.0
1204,0,8,33,30,3,24,26,24,47,1,1,0,2,9,0,9,0,0,29,24,1,1,400.0
2922,3,5,41,37,3,39,38,42,50,0,0,0,2,0,2,9,0,0,46,45,0,1,350.0
1765,3,0,41,49,3,39,36,4,25,0,0,0,2,0,0,9,0,0,44,42,0,1,240.0
2333,3,0,18,53,3,37,35,42,94,0,0,5,2,0,0,9,0,0,37,143,1,1,300.0
3756,1,4,15,47,3,27,23,4,47,0,1,0,2,0,0,9,0,0,43,73,1,1,320.0
992,3,0,41,59,3,57,53,4,23,0,1,5,2,9,0,9,0,0,34,28,1,1,250.0
2572,2,7,41,41,3,35,13,24,47,0,1,5,0,9,0,9,0,0,64,77,0,1,555.0
195,2,7,41,11,3,55,54,26,47,0,1,5,2,9,0,9,0,0,69,87,1,1,56.0
1064,1,3,16,56,3,18,32,1,119,0,1,5,0,9,0,4,0,0,64,121,0,1,560.0
207,0,2,18,53,3,30,29,18,47,0,1,5,2,0,0,9,0,0,69,86,1,1,600.0
297,1,3,39,26,3,30,5,0,0,0,1,5,0,9,0,9,0,0,49,131,1,1,250.0
2069,1,4,15,53,3,34,31,111,150,0,0,0,2,0,0,9,0,0,75,84,0,1,1500.0
1923,2,7,18,40,3,18,12,24,47,0,1,5,2,0,0,9,0,0,68,140,1,1,350.0
1266,2,7,15,9,3,39,39,24,47,0,1,5,0,23,0,0,0,0,43,35,0,1,300.0
984,1,4,15,51,3,27,25,115,66,0,1,0,0,9,0,9,0,0,54,90,1,1,300.0
115,0,2,18,31,3,19,46,103,2,0,1,7,2,0,0,9,0,0,79,90,1,1,850.0
2817,1,3,39,37,3,37,60,0,0,0,1,5,0,24,0,9,0,0,53,104,1,1,480.0
2728,1,4,15,49,3,32,25,4,36,1,1,0,2,0,0,9,0,0,46,70,0,1,150.0
1961,2,7,42,38,3,25,9,58,150,1,1,5,0,9,0,9,0,0,43,70,1,1,290.0
1562,2,7,41,50,3,21,24,10,35,0,1,5,2,9,0,9,0,1,53,40,1,1,780.0
2163,3,5,41,59,3,48,45,98,148,0,0,0,2,17,2,9,0,0,40,34,0,1,95.0
434,0,2,18,33,3,18,8,24,42,0,1,5,2,0,0,9,0,0,72,83,0,1,268.0
2637,1,4,15,54,3,32,27,71,150,0,1,0,2,0,0,9,0,0,69,70,0,1,900.0
2849,1,3,39,34,3,50,44,0,0,0,1,5,0,9,0,9,0,0,50,115,1,1,320.0
1593,0,2,18,49,3,49,47,43,129,0,1,6,0,0,0,9,0,0,81,90,0,1,455.0
1225,3,1,15,43,3,9,17,74,118,0,1,5,2,12,2,9,0,0,26,23,0,1,2520.0
1764,2,7,41,39,3,26,10,95,150,0,1,5,2,9,0,9,0,0,51,62,1,1,750.0
3655,3,5,40,36,3,29,19,3,25,0,0,5,2,0,2,9,0,0,27,19,0,1,350.0
323,0,8,33,29,3,19,18,85,118,0,1,5,2,9,0,9,0,0,26,26,1,1,400.0
47,2,7,41,48,1,33,23,24,47,0,1,5,2,9,0,4,0,0,64,65,1,1,400.0
2208,3,5,18,27,3,31,27,116,51,0,1,0,2,24,0,9,0,0,43,40,0,1,170.0
3051,3,0,41,53,3,34,58,4,23,0,1,5,2,9,0,9,0,0,34,26,1,1,480.0
1667,2,6,29,36,3,17,7,10,47,0,1,5,2,23,0,9,0,0,41,47,0,1,250.0
2205,3,0,9,48,3,38,33,49,74,1,0,5,2,23,0,9,0,0,19,14,1,1,250.0
2026,1,4,15,50,3,30,27,115,66,1,1,5,2,9,0,9,0,0,53,83,1,1,400.0
590,2,7,15,17,1,20,15,24,47,2,1,5,2,9,0,9,0,1,68,56,1,1,355.0
1090,2,7,38,39,3,16,13,24,47,0,1,5,2,9,0,9,0,0,57,70,1,1,890.0
2220,1,4,15,52,2,31,30,71,150,0,0,0,2,0,0,9,0,0,69,77,0,1,1000.0
3824,1,3,15,53,3,27,28,92,144,0,1,5,2,9,0,9,0,0,44,107,1,1,405.0
24,3,5,41,39,3,41,35,42,50,0,0,5,2,0,0,9,0,0,5,26,0,1,150.0
741,2,7,18,13,0,27,29,24,47,0,1,0,0,15,0,4,0,0,84,104,1,1,402.0
2846,0,8,33,49,3,29,20,42,50,0,1,5,2,9,0,9,0,0,37,44,1,1,220.0
879,0,2,18,44,3,19,18,4,2,0,1,7,0,0,0,9,0,0,84,98,1,1,275.0
477,3,0,41,52,3,36,40,124,32,0,0,0,2,0,0,9,0,0,43,37,0,1,250.0
2939,1,4,15,54,3,35,34,71,150,0,0,0,2,0,0,9,0,0,1,78,0,1,900.0
1956,2,7,41,48,3,29,19,24,47,0,1,5,2,9,0,9,0,0,98,116,1,1,600.0
2522,2,7,41,43,3,29,14,24,47,0,1,5,2,0,2,4,0,0,62,88,1,1,1100.0
2754,3,1,15,49,3,27,24,43,125,0,1,29,2,7,2,9,0,0,32,30,0,1,240.0
506,1,3,16,54,3,16,28,1,21,0,1,5,0,9,0,4,0,0,67,118,0,1,630.0
3339,2,7,41,45,3,27,16,24,47,0,1,5,2,9,0,9,0,0,68,78,1,1,960.0
2509,3,1,15,22,3,23,9,65,129,0,1,0,2,21,2,7,0,0,25,22,0,1,1600.0
3025,1,3,16,52,3,15,28,1,34,0,1,5,0,9,0,10,0,0,59,121,0,1,750.0
1072,3,5,42,37,3,29,24,7,13,0,0,5,2,0,2,9,0,0,22,14,0,1,650.0
1510,1,4,15,53,3,34,32,71,68,0,0,0,2,0,0,9,0,0,77,77,0,1,1200.0
1701,2,7,27,47,1,31,20,24,47,0,1,5,2,9,0,4,0,0,64,66,1,1,280.0
2626,0,8,33,30,3,17,17,85,118,0,1,5,0,9,0,9,0,0,35,54,1,1,310.0
1420,3,1,15,30,2,9,6,32,35,0,1,4,2,7,2,9,0,0,17,19,0,1,255.0
322,1,3,15,67,3,49,42,92,109,0,1,5,2,9,0,9,0,0,51,109,1,1,324.0
392,2,7,15,8,3,13,14,24,47,0,1,5,0,9,0,9,0,0,43,36,0,1,650.0
273,2,7,18,33,2,15,5,92,118,0,1,5,2,8,2,9,0,0,54,61,1,1,280.0
1739,0,2,18,52,3,29,26,89,47,0,1,5,2,0,2,9,0,0,52,62,0,1,456.0
1549,2,7,38,54,3,29,26,24,47,0,1,5,2,9,0,9,0,0,68,78,1,1,735.0
69,1,3,15,52,3,56,55,92,136,0,1,5,2,24,0,9,0,0,52,90,1,1,400.0
2156,3,1,15,19,1,20,14,24,47,0,0,0,2,23,2,9,0,0,12,5,0,1,1440.0
3605,1,3,16,51,3,19,27,1,34,0,1,5,0,9,0,10,0,0,64,137,0,1,300.0
1287,0,8,33,33,3,18,17,85,118,0,1,5,2,9,0,9,0,0,27,49,1,1,158.0
247,2,7,18,39,3,17,11,24,47,0,1,5,2,0,0,9,0,0,63,139,1,1,450.0
3742,3,0,27,9,3,39,33,24,83,0,0,5,2,0,0,9,0,0,48,48,0,1,200.0
1153,3,5,18,10,3,13,17,24,36,0,0,0,0,0,0,9,0,0,27,21,0,1,10.0
2443,1,4,15,50,3,26,26,115,66,1,1,5,2,9,0,9,0,0,65,84,0,1,600.0
90,2,6,18,34,3,19,9,10,35,0,1,5,2,23,0,10,0,0,32,92,1,1,600.0
2109,1,4,15,47,3,27,20,115,66,1,1,5,2,9,0,9,0,0,48,69,1,1,500.0
2794,1,4,15,53,3,32,28,71,133,0,1,0,2,0,0,9,0,0,69,71,0,1,1200.0
695,2,7,41,35,3,22,8,96,118,1,1,0,0,9,0,9,0,0,40,55,1,1,612.0
1745,1,4,15,55,3,30,27,115,66,1,1,5,2,9,0,9,0,0,53,88,1,1,300.0
2718,0,2,18,68,3,19,41,48,77,0,1,11,2,0,0,9,0,0,89,102,1,1,520.0
3109,0,2,18,55,2,31,35,18,49,0,1,22,0,0,0,9,0,0,66,79,0,1,498.0
2386,2,6,15,30,2,12,7,65,69,0,1,0,0,23,0,9,0,0,29,27,0,1,250.0
125,2,6,18,39,3,20,14,10,35,0,1,5,2,23,0,9,0,0,34,82,1,1,1350.0
1408,3,5,34,41,3,29,19,28,46,0,0,5,2,9,2,9,2,0,22,50,0,1,600.0
33,1,3,15,53,3,26,27,92,144,0,1,5,2,9,0,9,0,0,53,75,1,1,400.0
3411,1,4,15,54,3,33,28,4,47,1,1,5,2,0,0,9,0,0,46,68,1,1,270.0
1658,2,7,18,44,3,21,16,24,47,0,1,5,2,0,0,9,0,0,63,151,1,1,490.0
662,0,8,33,28,3,20,20,85,118,0,1,5,2,9,0,9,0,0,27,51,1,1,165.0
3307,2,6,18,49,3,9,27,0,0,1,0,5,2,23,0,9,0,0,48,103,1,1,400.0
2349,3,5,15,8,3,12,17,4,36,0,0,0,0,0,0,9,0,0,24,22,0,1,4.0
3668,3,5,9,42,3,22,19,10,1,0,1,0,2,24,0,9,0,0,41,38,0,1,400.0
3788,3,0,41,11,3,44,36,24,47,0,1,5,2,0,0,9,0,0,27,24,0,1,400.0
387,2,7,9,42,0,27,15,24,47,0,1,0,2,27,0,10,0,0,76,112,1,1,396.0
3612,2,6,15,44,3,19,15,102,69,0,1,5,2,23,0,9,0,0,28,35,1,1,608.0
3636,3,5,18,22,3,1,2,1,149,0,1,0,2,0,0,9,0,0,43,40,0,1,180.0
2845,1,3,15,71,3,52,47,92,144,0,1,5,2,9,0,9,0,0,55,106,1,1,240.0
439,3,5,41,33,3,19,17,28,25,0,0,0,2,0,2,9,2,0,22,19,0,1,325.0
2597,0,2,18,56,3,22,29,1,46,0,1,5,2,0,0,9,0,0,60,79,0,1,790.0
3704,1,3,15,54,3,23,27,92,144,0,1,5,2,9,0,9,0,0,50,80,1,1,240.0
3072,2,7,18,46,3,12,20,71,50,0,1,5,2,9,1,4,0,1,78,65,1,1,1600.0
3732,2,7,18,41,3,19,13,101,47,0,1,5,2,0,0,9,0,0,58,138,1,1,560.0
2279,2,6,15,57,3,27,30,10,150,0,1,5,2,9,0,9,0,0,51,113,1,1,680.0
1935,2,7,41,45,3,26,16,24,47,0,1,5,2,0,2,4,0,0,63,87,1,1,1500.0
2150,3,5,18,5,3,7,17,4,35,0,1,0,0,0,0,9,0,0,22,21,0,1,8.0
1439,1,3,39,39,3,45,41,0,0,0,1,5,0,9,0,9,0,0,56,97,1,1,400.0
2469,1,4,15,53,3,27,27,115,66,1,1,5,2,9,0,9,0,0,53,88,1,1,300.0
2910,1,4,15,47,2,30,24,4,49,1,1,5,2,0,0,9,0,0,47,53,1,1,100.0
2955,2,6,29,44,3,23,15,10,47,0,1,5,2,23,0,9,0,0,44,45,0,1,350.0
2231,0,2,18,54,3,21,28,1,46,0,1,5,2,0,0,9,0,0,57,71,0,1,760.0
59,1,3,16,58,3,20,34,1,34,0,1,5,0,9,0,10,0,0,68,105,0,1,800.0
724,3,5,42,46,3,14,23,23,38,0,0,5,2,9,2,9,0,0,22,14,0,1,300.0
3065,2,6,18,49,3,9,25,0,0,0,1,5,2,23,0,9,0,0,48,97,1,1,800.0
3209,0,2,18,59,3,19,31,27,54,0,1,11,2,0,0,9,0,0,83,105,1,1,680.0
403,0,2,18,47,3,23,20,6,46,0,1,5,2,0,0,9,0,0,57,77,0,1,780.0
2899,3,5,18,39,3,8,17,11,36,0,0,0,0,0,0,9,0,0,22,18,0,1,4.0
331,2,7,18,10,0,27,10,24,47,0,1,0,2,15,0,4,0,1,85,158,1,1,648.0
671,1,3,16,48,3,17,22,1,21,0,1,5,2,9,0,4,0,0,63,125,0,1,640.0
204,1,3,39,36,3,50,51,0,0,0,1,5,0,9,0,9,0,0,34,79,1,1,750.0
693,1,3,25,30,3,20,32,0,0,0,1,5,0,9,0,0,0,0,53,95,1,1,2000.0
1490,2,7,15,12,3,14,12,24,47,0,1,5,2,9,0,9,0,0,43,36,0,1,450.0
97,2,7,27,47,1,47,45,24,47,0,1,5,2,9,0,4,0,0,63,65,1,1,250.0
1880,3,5,18,4,3,6,17,4,36,0,0,0,0,0,0,9,0,0,22,21,0,1,4.0
454,2,7,15,39,3,15,12,24,47,0,1,5,0,0,0,9,0,0,42,34,0,1,450.0
2172,2,7,41,18,1,33,23,24,47,0,1,5,2,9,0,4,0,0,63,68,1,1,200.0
2425,3,0,41,51,3,43,31,24,47,0,1,5,2,0,0,9,0,0,43,43,0,1,150.0
2413,0,8,33,49,3,29,20,42,50,0,1,0,2,9,0,9,0,0,39,44,1,1,400.0
709,1,3,16,50,3,16,25,1,34,0,1,5,2,9,0,10,0,0,66,112,0,1,400.0
902,3,5,18,23,3,1,6,43,46,0,1,5,2,0,0,9,0,0,42,44,0,1,400.0
3514,2,6,15,52,3,22,23,10,150,0,1,5,2,9,0,9,0,1,68,57,1,0,450.0
1330,3,0,27,51,3,38,32,24,47,0,1,5,2,0,0,9,0,0,41,35,0,1,450.0
2689,2,7,37,43,3,15,14,66,133,0,1,5,2,9,0,9,0,0,48,51,0,1,540.0
2610,2,7,38,57,3,36,29,24,47,3,1,5,2,9,0,9,0,0,56,65,1,1,680.0
2525,2,6,15,45,3,20,16,13,94,0,1,5,2,23,0,9,0,0,32,36,1,1,480.0
607,1,3,16,52,3,18,29,1,21,0,1,5,2,9,0,10,0,0,67,117,0,1,750.0
1354,1,3,16,56,3,16,32,1,34,0,1,5,0,9,0,10,0,0,69,126,0,1,350.0
3048,2,7,27,21,3,5,6,24,47,3,1,5,2,9,0,9,0,1,73,88,1,1,58.0
1104,3,5,41,35,3,37,35,98,148,0,0,0,2,0,2,9,0,0,45,36,0,1,200.0
365,3,5,9,25,3,38,36,1,46,0,1,16,0,0,0,9,0,0,43,45,1,1,240.0
1197,2,7,41,47,1,32,21,24,47,0,1,5,2,9,0,4,0,0,66,69,1,1,400.0
65,1,3,15,49,3,29,20,92,144,0,1,5,2,9,0,9,0,0,48,85,1,1,240.0
895,2,7,6,13,1,18,23,24,47,0,1,5,2,9,0,9,0,1,70,59,0,1,660.0
996,1,3,16,53,3,15,24,1,34,0,1,5,0,9,0,4,0,0,68,113,0,1,800.0
916,2,7,18,14,0,27,11,24,47,0,1,0,0,15,0,4,0,1,77,71,1,1,402.0
1704,1,3,15,51,3,27,27,92,144,0,1,5,2,24,0,9,0,0,51,78,1,1,240.0
722,2,7,18,48,3,16,20,85,50,1,1,5,2,9,0,4,0,0,85,85,0,1,600.0
2907,1,3,39,70,3,33,47,0,0,0,1,5,0,9,0,9,0,0,48,103,1,1,800.0
1644,3,0,18,50,3,31,29,96,99,0,0,5,2,24,0,10,0,0,22,14,0,1,100.0
2286,2,7,38,40,3,7,14,24,47,0,1,5,2,9,0,9,0,0,48,85,1,1,900.0
2028,1,4,15,51,3,31,27,71,66,2,0,0,2,0,0,9,0,0,69,78,0,1,1300.0
21,0,2,18,26,3,25,27,36,47,0,1,5,0,0,0,9,0,0,56,75,1,1,375.0
1852,0,8,33,49,3,29,21,42,118,1,1,5,2,9,0,9,0,0,36,36,1,1,500.0
202,1,3,31,64,3,42,36,0,0,0,1,5,0,9,0,9,0,0,54,116,1,1,1280.0
1212,0,2,18,44,3,20,18,85,21,0,1,5,2,23,0,9,0,0,76,72,0,1,1395.0
2799,2,7,18,37,1,18,8,24,47,1,1,5,2,9,2,9,1,0,63,66,1,1,550.0
118,2,7,18,51,3,32,22,24,48,0,1,0,2,0,0,9,0,0,78,140,1,1,560.0
277,3,0,41,58,3,33,29,124,125,0,0,5,2,0,0,9,2,0,50,44,0,1,160.0
122,3,5,15,21,3,30,55,10,22,0,1,0,2,23,2,9,0,0,39,36,0,1,70.0
2291,2,7,41,45,3,27,16,24,47,0,1,5,2,0,2,4,0,0,57,114,1,1,1200.0
3547,1,3,39,32,3,55,59,0,0,0,1,5,0,9,0,9,0,0,54,130,1,1,400.0
3857,2,7,41,42,3,24,13,124,83,0,1,5,2,0,2,4,0,0,57,92,1,1,1100.0
2748,3,0,18,45,3,40,29,92,99,0,0,0,2,0,0,9,0,0,26,19,1,1,300.0
3616,1,3,16,56,3,16,31,1,34,0,1,5,0,9,0,10,0,0,62,108,0,1,400.0
2648,1,3,16,50,3,18,27,0,119,0,0,5,0,9,0,4,0,0,61,110,0,1,600.0
834,1,4,15,50,3,33,26,18,47,1,1,0,2,0,0,9,0,0,46,78,1,1,800.0
2250,0,2,18,49,3,30,26,10,47,0,1,20,0,0,0,9,0,0,60,86,1,1,492.0
858,3,5,18,14,3,16,13,39,78,2,1,0,2,9,0,9,0,0,40,37,0,1,450.0
3708,2,7,38,41,1,12,13,24,47,0,1,5,2,9,0,9,0,0,47,35,0,1,1460.0
3178,1,4,15,47,3,27,23,115,56,1,1,5,2,9,0,9,0,0,61,76,1,1,1000.0
3093,3,1,15,47,3,30,34,111,39,0,0,0,2,7,2,9,0,0,35,39,0,1,350.0
2265,2,6,29,58,3,33,29,10,47,0,1,5,2,23,0,9,0,1,46,33,1,1,600.0
3821,0,2,18,45,3,31,25,10,32,0,1,5,2,0,0,9,0,0,57,85,1,1,420.0
40,2,7,24,49,3,14,23,24,47,0,1,5,2,9,0,9,0,0,67,157,1,1,775.0
2609,3,5,18,9,3,26,17,24,36,0,0,0,0,0,0,9,0,0,27,22,0,1,4.0
93,0,2,18,14,0,27,29,24,47,0,1,5,0,9,0,9,0,0,68,70,0,1,275.0
126,2,6,15,32,3,13,9,71,140,0,1,5,2,23,0,9,0,0,27,30,1,1,250.0
1953,3,0,9,48,3,36,27,71,94,0,0,5,2,0,0,9,0,0,19,19,0,1,250.0
3833,1,4,15,49,3,33,26,35,47,1,1,5,2,0,0,9,0,0,48,95,1,1,210.0
570,0,8,33,36,3,21,21,85,118,0,1,5,2,9,0,9,0,0,39,50,1,1,160.0
1800,0,8,33,49,3,29,20,42,50,0,1,0,2,9,0,9,0,0,43,45,1,1,800.0
341,2,6,24,55,3,25,26,10,150,0,1,5,2,9,0,9,0,0,56,107,1,1,480.0
856,2,7,41,17,1,32,22,24,47,0,1,5,2,9,0,4,0,0,63,65,1,1,480.0
3752,0,8,33,29,3,27,22,42,50,0,1,5,2,9,0,9,0,0,39,44,1,1,405.0
2478,1,4,15,54,3,35,27,0,24,0,1,0,2,9,0,9,0,0,47,68,1,1,450.0
2148,0,8,38,28,3,24,25,25,47,3,1,5,2,9,0,9,0,0,29,24,0,1,1600.0
3679,3,5,18,23,3,1,3,1,47,0,1,0,2,0,0,9,0,0,40,40,0,1,320.0
3457,1,4,15,50,3,35,25,18,47,0,1,5,2,0,0,9,0,0,48,56,1,1,560.0
375,3,5,18,9,3,14,17,24,36,0,0,0,0,0,0,9,0,0,28,22,0,1,6.0
2805,1,3,39,35,3,44,37,0,0,0,1,5,0,9,0,9,0,0,36,89,1,1,390.0
981,3,0,35,44,3,54,44,4,23,0,1,6,2,9,0,9,0,0,37,29,1,1,960.0
820,3,5,41,33,3,39,35,56,50,0,1,0,2,0,2,9,0,0,39,40,0,1,200.0
2179,1,4,15,51,2,31,24,71,150,0,0,0,2,0,0,9,0,0,69,75,0,1,1400.0
87,2,7,41,35,3,11,7,67,134,0,1,5,2,9,0,9,0,1,57,44,1,1,1800.0
2758,3,5,41,43,3,45,40,56,150,0,0,0,2,17,2,9,0,0,54,45,0,1,150.0
3445,2,7,6,17,1,20,23,24,47,0,1,5,2,9,0,9,0,1,62,51,0,1,530.0
332,1,3,15,56,3,26,28,92,144,0,1,5,2,24,0,9,0,0,53,99,1,1,327.0
1827,2,6,15,35,2,8,11,49,109,0,1,5,0,23,0,9,0,0,25,23,0,1,300.0
1999,2,7,37,43,3,15,15,65,133,0,1,5,2,9,0,9,0,1,57,44,1,1,900.0
3353,3,5,35,58,3,36,32,98,148,0,0,5,2,0,2,9,0,0,44,40,0,1,100.0
1256,0,8,33,31,3,29,21,42,50,0,1,5,2,9,0,9,0,0,39,44,1,1,240.0
3509,3,5,41,47,3,49,43,4,101,0,1,0,2,0,2,9,0,0,54,49,0,1,250.0
1756,3,1,15,14,2,35,36,98,35,0,1,0,2,7,2,9,0,0,17,22,0,1,180.0
738,3,5,18,3,3,8,17,4,36,0,0,0,0,0,0,9,0,0,21,19,0,1,8.0
1929,1,3,15,54,3,57,56,92,144,0,1,5,2,9,0,9,0,0,45,79,1,1,320.0
2494,1,3,39,30,3,44,41,0,0,0,1,5,0,9,0,9,0,0,48,96,1,1,400.0
874,0,2,18,32,3,23,43,0,129,0,1,7,2,0,0,9,0,0,67,75,1,1,220.0
2929,3,0,27,58,3,40,35,23,46,0,0,5,2,0,0,9,0,0,22,12,0,1,250.0
973,3,5,35,39,3,41,38,42,50,0,1,5,2,17,2,9,0,0,47,137,0,1,400.0
2214,1,3,15,52,3,24,25,92,144,0,1,5,2,9,0,9,0,0,52,106,1,1,320.0
2662,1,4,15,49,2,32,25,38,47,1,1,0,2,0,0,9,0,0,40,57,1,1,480.0
266,2,7,41,45,3,27,16,24,47,0,1,5,2,0,2,4,0,0,63,95,1,1,800.0
94,0,2,18,56,3,24,29,1,46,0,1,5,2,0,0,9,0,0,64,84,0,1,810.0
2717,1,3,15,51,3,26,23,92,144,0,1,5,2,9,0,9,0,0,60,83,1,1,400.0
1075,0,2,18,50,3,18,22,85,50,0,1,6,2,0,2,9,0,0,76,85,0,1,480.0
3430,1,3,16,50,3,16,25,1,34,0,1,5,0,9,0,10,0,0,64,113,0,1,390.0
1515,3,0,33,46,3,54,47,1,22,0,0,6,2,9,0,9,0,0,50,42,0,1,120.0
3659,2,7,15,17,0,27,11,24,47,0,1,5,2,9,0,9,0,1,95,83,0,1,900.0
2947,3,5,9,22,3,1,7,1,46,0,1,0,2,0,0,9,0,0,41,43,1,1,320.0
1301,2,6,29,35,3,17,6,10,32,0,1,5,2,23,0,9,0,0,42,45,0,1,160.0
819,1,3,39,30,3,49,50,0,0,0,1,5,0,9,0,9,0,0,54,98,1,1,480.0
3288,1,4,15,56,2,35,33,71,42,0,1,0,2,0,0,9,0,0,77,85,0,1,800.0
1035,0,2,18,17,3,17,14,24,47,3,1,5,2,0,2,9,0,0,74,84,0,1,632.0
1194,1,3,15,72,3,46,50,92,144,0,1,5,2,9,0,9,0,0,52,90,1,1,240.0
3622,0,8,33,49,3,27,21,42,50,0,1,5,2,9,0,9,0,0,37,44,1,1,80.0
757,0,8,33,28,3,23,25,30,47,0,1,0,2,9,0,9,0,0,20,23,0,1,560.0
2094,2,7,27,45,1,30,19,24,47,0,1,5,2,9,0,4,0,0,63,65,1,1,200.0
2744,3,1,15,49,2,2,26,93,129,0,0,0,2,31,2,9,0,0,35,37,0,1,240.0
3312,1,4,15,49,3,27,23,115,66,1,1,5,2,9,0,9,0,0,45,75,1,1,400.0
969,0,2,18,47,3,20,21,22,46,0,1,5,2,0,0,9,0,0,56,76,0,1,790.0
2950,2,6,18,15,3,25,23,1,1,0,1,5,2,23,0,9,0,0,51,103,1,1,900.0
3123,0,2,18,74,3,29,47,10,47,0,1,5,2,0,0,9,0,0,65,86,1,1,312.0
2373,2,6,29,48,3,26,19,10,47,0,1,5,2,23,0,9,0,0,48,53,0,1,380.0
602,3,1,15,41,3,24,13,111,120,0,1,0,2,7,2,9,0,0,37,35,0,1,350.0
2589,0,8,33,50,3,29,21,42,50,0,1,5,2,9,0,9,0,0,39,44,1,1,325.0
2605,3,5,18,6,3,11,17,4,36,0,0,0,0,0,0,9,0,0,23,21,0,1,10.0
1434,2,6,18,39,3,23,14,0,0,0,1,5,2,23,0,9,0,0,27,93,1,1,540.0
106,3,1,15,49,2,30,23,111,144,0,1,0,2,7,2,9,0,0,35,37,0,1,180.0
1967,3,5,18,9,3,16,17,24,36,0,0,0,0,0,0,9,0,0,28,22,0,1,4.0
364,3,5,34,37,3,24,24,3,25,0,0,5,2,9,2,9,2,0,22,19,0,1,350.0
2704,0,2,18,36,3,36,40,24,47,3,1,5,2,0,2,9,0,0,72,75,0,1,325.0
1810,1,4,15,50,3,31,30,115,66,1,1,5,2,9,0,9,0,0,48,84,1,1,450.0
145,0,2,18,42,3,29,26,10,47,0,1,5,2,0,0,9,0,0,50,79,1,1,432.0
982,0,2,18,56,3,19,31,57,86,0,1,7,2,0,0,9,0,0,75,81,1,1,680.0
3521,1,4,15,51,3,27,25,115,66,0,1,0,0,9,0,9,0,0,47,94,1,1,400.0
3396,0,2,9,49,3,19,23,49,133,0,1,6,0,0,0,9,0,0,75,106,1,1,332.0
1887,3,5,38,29,3,29,24,72,22,0,0,5,2,9,2,9,0,0,27,19,0,1,450.0
1908,2,7,18,36,3,17,7,56,50,0,1,5,2,9,2,9,1,0,56,64,1,1,275.0
676,2,7,41,36,3,22,8,96,150,0,1,5,0,9,0,9,0,0,59,78,1,1,410.0
1862,2,6,15,49,3,22,20,10,150,0,1,5,2,9,0,9,0,0,58,107,1,1,900.0
2393,1,3,15,51,3,29,23,92,144,0,1,5,2,9,0,9,0,0,46,93,1,1,125.0
274,0,2,18,55,3,21,29,1,46,0,1,5,2,0,0,9,0,0,61,71,0,1,770.0
30,1,3,15,65,3,34,39,92,144,0,1,5,2,9,0,9,0,0,42,92,1,1,408.0
1126,1,4,15,50,2,30,27,71,150,0,0,0,2,0,0,9,0,0,69,77,0,1,1600.0
80,1,4,15,54,3,27,31,115,66,1,1,0,0,23,0,9,0,0,53,95,1,1,450.0
3207,0,2,18,48,3,27,29,36,47,0,1,5,2,0,0,9,0,0,58,85,1,1,320.0
152,0,2,18,46,3,23,25,10,47,0,1,5,2,0,0,9,0,0,53,82,1,1,345.0
1160,3,0,41,51,3,37,33,24,85,0,1,0,0,0,0,9,0,0,43,37,0,1,300.0
3749,1,3,16,59,3,18,32,1,34,0,1,5,0,9,0,10,0,0,103,112,0,1,800.0
1815,0,2,18,36,3,20,8,48,75,0,1,11,2,0,0,9,0,0,81,102,1,1,680.0
3559,1,3,31,26,3,43,32,0,0,0,1,5,0,9,0,0,0,0,51,91,1,1,3200.0
3390,1,3,15,58,3,24,34,92,144,0,1,5,2,9,0,9,0,0,52,82,1,1,400.0
1819,1,3,39,35,3,27,40,0,0,0,1,5,0,9,0,0,0,0,54,125,1,1,1600.0
1440,3,0,41,51,3,38,35,24,47,0,1,0,0,0,0,9,0,0,43,36,0,1,250.0
3098,1,4,15,49,3,27,20,65,64,1,1,5,2,9,0,9,0,0,61,76,1,1,1000.0
